Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 059 FAIRFAX COUNTY,0850,850 - SOUTH RUN,"2,966",123,"3,089",106,18,9,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0851,851 - WILLOW SPRINGS #1,"1,237",45,"1,282",8,3,5,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0854,854 - NEWGATE SOUTH,"3,011",133,"3,144",34,8,3,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0855,855 - SARATOGA,"3,774",202,"3,976",100,14,9,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0856,856 - PENDERBROOK,"3,847",229,"4,076",39,14,5,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0857,857 - ISLAND POND,179,3,182,1,,,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0858,858 - CLIFTON TOWN,190,9,199,2,1,,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0859,859 - LIBERTY,"2,181",79,"2,260",14,6,5,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0860,860 - SANDY RUN,"1,235",51,"1,286",18,4,2,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0861,861 - BURKE #2,"2,316",119,"2,435",37,11,7,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0862,862 - WILLOW SPRINGS #2,"1,733",55,"1,788",17,4,3,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0901,901 - CENTRE RIDGE,"3,659",240,"3,899",47,9,5,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0902,902 - BROOKFIELD,"4,519",262,"4,781",41,11,14,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0903,903 - CUB RUN,"4,595",235,"4,830",44,10,2,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0904,904 - STONECROFT,"1,775",97,"1,872",17,4,4,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0905,905 - FRANKLIN,"2,782",116,"2,898",23,16,7,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0908,908 - HIDDEN MEADOW,"2,397",90,"2,487",22,7,7,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0909,909 - OAK HILL,"2,159",104,"2,263",26,8,1,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0910,910 - LONDON TOWNE,"4,259",234,"4,493",46,12,1,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0911,911 - NAVY,"4,108",159,"4,267",23,12,11,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0913,913 - ROCKY RUN,"4,697",168,"4,865",41,8,7,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0914,914 - VALE,"2,735",133,"2,868",25,10,5,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0915,915 - VIRGINIA RUN,"2,917",139,"3,056",33,6,4,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0916,916 - WAPLES MILL,"4,488",154,"4,642",38,24,18,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0917,917 - STONE ,"4,017",237,"4,254",43,8,2,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0918,918 - CENTREVILLE,"5,001",320,"5,321",48,8,10,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0919,919 - GREEN TRAILS,"4,667",238,"4,905",46,16,20,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0920,920 - CHANTILLY,"2,344",76,"2,420",14,8,3,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0921,921 - DEER PARK,"3,480",145,"3,625",37,10,2,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0923,923 - BULL RUN,"2,762",113,"2,875",36,7,6,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0924,924 - SPINDLE #1,"2,416",207,"2,623",22,3,3,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0925,925 - OLD MILL,"1,982",110,"2,092",31,5,3,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0926,926 - POWELL,"4,757",211,"4,968",44,11,3,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0927,927 - ARMFIELD,"3,213",160,"3,373",30,8,7,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0928,928 - POPLAR TREE,"2,989",93,"3,082",26,5,5,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0929,929 - DIFFICULT RUN,563,16,579,2,1,2,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0931,931 - CARSON,"2,203",89,"2,292",15,11,8,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0934,934 - FOX VALLEY,"1,440",67,"1,507",20,13,,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 059 FAIRFAX COUNTY,0935,935 - SPINDLE #2,920,73,993,14,1,,264,"744,177","43,729","787,906","12,224","3,392","2,244",133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0101,101 - KETTLE RUN,"1,680",76,"1,756",18,6,,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"3,276",173,"3,449",38,6,,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0103,103 - CASANOVA,"3,418",183,"3,601",31,14,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,401",54,"1,455",18,1,,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0105,105 - OPAL,"1,534",75,"1,609",15,,,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0201,201 - WARD 1,"1,621",88,"1,709",6,12,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0202,202 - WARD 2,"1,332",96,"1,428",18,6,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0203,203 - WARD 3,"1,438",88,"1,526",14,12,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0204,204 - WARD 4,"1,460",109,"1,569",10,8,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0205,205 - WARD 5,"1,359",85,"1,444",12,7,,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0206,206 - AIRLIE,"2,750",160,"2,910",19,9,2,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"3,337",172,"3,509",39,4,2,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0302,302 - BOTHA,"3,101",184,"3,285",33,3,2,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"2,974",206,"3,180",36,2,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0304,304 - REMINGTON,386,19,405,3,2,,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0401,401 - SALEM,"3,129",155,"3,284",33,12,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0402,402 - LEEDS,"3,346",207,"3,553",21,34,3,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0403,403 - WATERLOO,"3,321",151,"3,472",37,14,2,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0404,404 - SPRINGS VALLEY,"1,416",67,"1,483",6,11,3,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0501,501 - HOPEWELL,"1,468",99,"1,567",15,11,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0502,502 - NEW BALTIMORE,"3,723",213,"3,936",52,14,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0503,503 - BROAD RUN,"2,343",115,"2,458",31,17,2,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0504,504 - VINT HILL,"3,503",161,"3,664",27,15,2,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 061 FAUQUIER COUNTY,0505,505 - THE PLAINS,209,11,220,1,3,1,24,"53,525","2,947","56,472",533,223,28,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 063 FLOYD COUNTY,0101,101 - LOCUST GROVE,"2,341",85,"2,426",10,3,1,5,"11,490",384,"11,874",52,16,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 063 FLOYD COUNTY,0201,201 - LITTLE RIVER,"2,278",75,"2,353",15,1,1,5,"11,490",384,"11,874",52,16,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 063 FLOYD COUNTY,0301,301 - COURTHOUSE,"2,261",90,"2,351",10,6,1,5,"11,490",384,"11,874",52,16,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 063 FLOYD COUNTY,0401,401 - BURKS FORK,"2,317",80,"2,397",8,2,1,5,"11,490",384,"11,874",52,16,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 063 FLOYD COUNTY,0501,501 - INDIAN VALLEY,"2,293",54,"2,347",9,4,2,5,"11,490",384,"11,874",52,16,6,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 065 FLUVANNA COUNTY,0101,101 - PALMYRA,"3,980",143,"4,123",37,14,3,5,"20,294",709,"21,003",155,59,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 065 FLUVANNA COUNTY,0201,201 - COLUMBIA,"3,810",90,"3,900",19,8,4,5,"20,294",709,"21,003",155,59,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 065 FLUVANNA COUNTY,0301,301 - FORK UNION,"4,006",140,"4,146",27,7,3,5,"20,294",709,"21,003",155,59,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 065 FLUVANNA COUNTY,0401,401 - CUNNINGHAM,"4,026",147,"4,173",31,15,,5,"20,294",709,"21,003",155,59,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 065 FLUVANNA COUNTY,0501,501 - RIVANNA,"4,472",189,"4,661",41,15,4,5,"20,294",709,"21,003",155,59,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0102,102 - BURNT CHIMNEY,"3,502",108,"3,610",13,6,4,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0103,103 - SCRUGGS,"3,129",120,"3,249",11,3,2,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0201,201 - GLADE HILL,"1,207",32,"1,239",6,2,1,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0202,202 - PENHOOK,"1,640",62,"1,702",11,4,3,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0203,203 - HODGESVILLE,"1,465",39,"1,504",8,1,1,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0204,204 - DUDLEY,"1,747",61,"1,808",11,1,1,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0301,301 - SNOW CREEK,"1,074",28,"1,102",7,2,1,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0302,302 - FORK MOUNTAIN,"1,052",24,"1,076",6,,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0303,303 - SONTAG,"2,016",75,"2,091",11,,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0304,304 - DICKINSON,"1,096",23,"1,119",2,,3,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0401,401 - HENRY,"1,376",41,"1,417",13,,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0402,402 - FERRUM,"1,330",64,"1,394",7,,2,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0403,403 - ENDICOTT,808,19,827,6,,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0404,404 - WAIDSBORO,"1,201",33,"1,234",4,2,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0502,502 - CALLAWAY,"1,826",45,"1,871",12,1,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0503,503 - BOWMANS,"1,682",60,"1,742",8,1,2,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0504,504 - GOGGINSVILLE,"1,897",47,"1,944",10,1,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0601,601 - BOONES MILL,"2,511",66,"2,577",11,,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0602,602 - BONBROOK,"1,836",45,"1,881",10,3,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0603,603 - COOPERS COVE,"1,226",36,"1,262",6,1,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0701,701 - ROCKY MOUNT EAST,"1,781",99,"1,880",8,1,2,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0702,702 - ROCKY MOUNT WEST,"1,938",62,"2,000",11,,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 067 FRANKLIN COUNTY,0703,703 - ROCKY MOUNT SOUTH,"1,320",37,"1,357",8,1,,23,"38,660","1,226","39,886",200,30,22,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0101,101 - RUSSELLS,"2,961",114,"3,075",15,9,8,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0102,102 - GORE,"3,347",168,"3,515",23,3,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0103,103 - KERNSTOWN,"2,983",106,"3,089",23,10,3,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0104,104 - CEDAR CREEK,"1,071",37,"1,108",10,3,1,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0105,105 - MIDDLETOWN ,"1,036",54,"1,090",8,4,,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0201,201 - GAINESBOROUGH,"2,007",86,"2,093",18,1,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0202,202 - ALBIN,"2,363",78,"2,441",25,5,1,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0203,203 - REDLAND,"3,647",188,"3,835",39,8,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0204,204 - NAIN,"2,155",68,"2,223",15,2,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0205,205 - WHITE HALL,"1,562",68,"1,630",12,2,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0301,301 - CLEAR BROOK,"2,524",118,"2,642",12,4,1,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0302,302 - NEFF'S TOWN,974,96,"1,070",5,1,,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0303,303 - JORDAN SPRINGS,"3,142",155,"3,297",28,1,5,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0304,304 - GIBSON SCHOOL,"1,116",118,"1,234",17,,,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0305,305 - SUNNYSIDE,"1,471",87,"1,558",11,1,,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0401,401 - ARMEL,"2,262",100,"2,362",16,8,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0402,402 - SHENANDOAH,"3,509",186,"3,695",38,3,1,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0403,403 - PARKIN'S MILL,"2,877",177,"3,054",24,5,1,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0404,404 - WHITE OAK SCHOOL,"2,556",126,"2,682",29,6,,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0501,501 - STEPHENS CITY,"1,410",100,"1,510",13,1,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0502,502 - BASS-HOOVER,"2,566",168,"2,734",32,7,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0503,503 - CANTERBURG,"2,905",77,"2,982",25,7,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0504,504 - VAUCLUSE SPRING,"2,730",137,"2,867",22,4,3,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0505,505 - AYLOR,"1,573",54,"1,627",13,1,,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0601,601 - MILLBROOK,"2,670",173,"2,843",18,4,3,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0602,602 - ASH HOLLOW,"2,998",258,"3,256",29,2,2,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0603,603 - GREENWOOD,"3,168",164,"3,332",41,7,3,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 069 FREDERICK COUNTY,0604,604 - CARPERS VALLEY,740,36,776,3,2,1,29,"64,650","3,308","67,958",566,111,51,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
