Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 013 ARLINGTON COUNTY,0040,040 - VIRGINIA SQUARE,"3,918",484,"4,402",34,88,21,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0041,041 - NAVY LEAGUE,"3,275",421,"3,696",35,80,42,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0042,042 - SHIRLINGTON,"2,548",298,"2,846",53,51,11,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0043,043 - CAMPBELL,"2,655",175,"2,830",33,16,3,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0044,044 - DAWSON TERRACE,"2,391",318,"2,709",31,62,35,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0045,045 - BUCKINGHAM,"2,497",231,"2,728",24,52,21,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0046,046 - CENTRAL,"3,865",501,"4,366",40,83,30,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0047,047 - FOUR MILE RUN,"2,319",187,"2,506",40,42,22,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0048,048 - AUSA,"2,524",340,"2,864",31,51,9,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0049,049 - MONROE,"2,384",233,"2,617",19,40,6,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0050,050 - CRYSTAL PLAZA,"3,130",539,"3,669",86,57,31,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0051,051 - TAYLOR,761,63,824,8,5,3,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0052,052 - GUNSTON,"2,482",358,"2,840",74,38,12,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0053,053 - MET PARK,"3,232",444,"3,676",88,48,16,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 013 ARLINGTON COUNTY,0054,054 - GARFIELD PARK,"1,475",213,"1,688",17,22,14,54,"156,307","14,270","170,577","2,233","3,062","1,165",133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0101,101 - JOLIVUE,"1,458",40,"1,498",9,1,,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0102,102 - STUARTS DRAFT ELEMENTARY,"1,831",78,"1,909",11,2,2,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0103,103 - VERONA,"3,000",86,"3,086",11,4,3,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0201,201 - CRIMORA,"3,254",81,"3,335",20,1,,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0202,202 - NEW HOPE,"1,651",36,"1,687",8,2,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0203,203 - WEYERS CAVE,"2,611",57,"2,668",11,3,,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0301,301 - FORT DEFIANCE,"3,997",88,"4,085",16,3,3,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0302,302 - NORTH RIVER,"1,012",19,"1,031",7,3,,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0303,303 - MOUNT SOLON,"1,385",14,"1,399",6,1,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0304,304 - CHURCHVILLE FIRE STATION,"1,217",24,"1,241",9,2,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0401,401 - BUFFALO GAP,"1,429",19,"1,448",7,2,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0402,402 - CHURCHVILLE ELEMENTARY,"1,353",22,"1,375",6,1,2,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0403,403 - CRAIGSVILLE,"1,183",36,"1,219",5,,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0404,404 - DEERFIELD,474,8,482,4,3,2,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0405,405 - CEDAR GREEN,"1,909",44,"1,953",13,6,2,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0501,501 - GREENVILLE,"2,320",57,"2,377",5,3,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0502,502 - MIDDLEBROOK,"1,143",19,"1,162",7,2,,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0503,503 - SPOTTSWOOD,"1,267",22,"1,289",9,2,,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0504,504 - WHITE HILL,"2,922",127,"3,049",12,4,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0601,601 - SHERANDO,"1,833",40,"1,873",5,1,2,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0602,602 - RIDGEVIEW,"4,052",91,"4,143",27,2,3,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0603,603 - LYNDHURST,"2,543",53,"2,596",16,7,5,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0801,801 - DOOMS,"1,987",32,"2,019",7,2,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0802,802 - FISHERSVILLE,"3,378",83,"3,461",22,2,1,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 015 AUGUSTA COUNTY,0803,803 - WILSON,"3,229",147,"3,376",19,3,2,25,"52,438","1,323","53,761",272,62,35,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 017 BATH COUNTY,0101,101 - WARM SPRINGS,590,38,628,3,2,,7,"3,182",119,"3,301",14,4,6,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 017 BATH COUNTY,0102,102 - MOUNTAIN GROVE,95,,95,1,,,7,"3,182",119,"3,301",14,4,6,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 017 BATH COUNTY,0201,201 - HOT SPRINGS,525,25,550,4,,1,7,"3,182",119,"3,301",14,4,6,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 017 BATH COUNTY,0301,301 - FAIRVIEW,499,11,510,1,,,7,"3,182",119,"3,301",14,4,6,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 017 BATH COUNTY,0302,302 - BURNSVILLE,163,4,167,,,,7,"3,182",119,"3,301",14,4,6,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 017 BATH COUNTY,0401,401 - MILLBORO,672,19,691,4,,3,7,"3,182",119,"3,301",14,4,6,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 017 BATH COUNTY,0501,501 - HEALING SPRINGS,638,22,660,1,2,2,7,"3,182",119,"3,301",14,4,6,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0101,101 - GOODVIEW ELEM SCHOOL,"2,756",89,"2,845",17,1,2,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0102,102 - HARDY VOL FIRE CO,"1,091",30,"1,121",8,1,1,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0103,103 - CHAMBLISSBURG BAPTIST CHURCH,"2,028",54,"2,082",21,3,2,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0104,104 - STEWARTSVILLE RESCUE SQUAD,"1,788",59,"1,847",9,2,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0201,201 - BEDFORD CHRISTIAN CHURCH,"1,025",32,"1,057",4,,1,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0202,202 - STAUNTON RIVER HIGH SCHOOL,"1,426",31,"1,457",10,,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0203,203 - MONETA ELEM SCHOOL,"2,863",108,"2,971",18,8,4,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0204,204 - Quaker BAPTIST CHURCH,913,24,937,4,,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0205,205 - SAUNDERS VOL FIRE CO,"2,070",64,"2,134",9,10,4,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0301,301 - NEW LONDON ACADEMY,"2,573",75,"2,648",15,5,1,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0302,302 - BEDFORD REGIONAL WATER AUTH,"1,866",36,"1,902",9,1,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0303,303 - BETHESDA UNITED METHODIST CHURCH,"1,078",25,"1,103",8,,2,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0304,304 - RIVERSIDE CHURCH,"1,066",26,"1,092",3,1,2,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0305,305 - HUDDLESTON ELEM SCHOOL,968,26,994,5,,1,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0306,306 - FOREST FIRE STATION #2,"1,542",48,"1,590",12,3,1,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0401,401 - FOREST ELEMENTARY SCHOOL,"2,937",134,"3,071",31,7,3,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0402,402 - THOMAS JEFFERSON ELEM SCHOOL,"1,628",89,"1,717",20,1,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0403,403 - KNIGHTS OF COLUMBUS BLDG,"3,407",133,"3,540",42,11,1,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0404,404 - FOREST RECREATION CENTER,"2,298",64,"2,362",20,5,3,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0502,502 - BIG ISLAND ELEM SCHOOL,704,10,714,1,2,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0503,503 - SEDALIA CENTER,873,14,887,5,,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0504,504 - SUCK SPRINGS BAPTIST CHURCH,"1,262",19,"1,281",5,4,1,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0505,505 - BOONSBORO ELEMENTARY SCHOOL,"2,321",81,"2,402",8,5,3,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0506,506 - BOONSBORO RURITAN CLUB,"3,705",90,"3,795",25,9,5,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0601,601 - MONTVALE ELEM SCHOOL,"1,785",40,"1,825",17,3,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0602,602 - SHADY GROVE FIRE DEPARTMENT,"2,123",48,"2,171",12,3,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0603,603 - THAXTON BAPTIST CHURCH #1,573,10,583,2,,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0604,604 - BEDFORD WELCOME CENTER,"2,931",78,"3,009",14,3,2,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0701,701 - GOODE VOL RESCUE SQUAD,"2,626",64,"2,690",25,2,3,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0702,702 - LIBERTY HIGH SCHOOL,"1,369",25,"1,394",5,2,2,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0703,703 - THAXTON BAPTIST CHURCH #2,"1,103",27,"1,130",7,2,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 019 BEDFORD COUNTY,0704,704 - BEDFORD CENTRAL LIBRARY,"3,244",93,"3,337",20,3,,32,"59,942","1,746","61,688",411,97,44,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 021 BLAND COUNTY,0101,101 - BASTIAN,534,30,564,1,,,7,"4,316",197,"4,513",23,3,2,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 021 BLAND COUNTY,0102,102 - CERES,608,26,634,4,2,,7,"4,316",197,"4,513",23,3,2,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 021 BLAND COUNTY,0201,201 - DAVIS,217,8,225,1,,,7,"4,316",197,"4,513",23,3,2,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 021 BLAND COUNTY,0202,202 - SEDDON,"1,016",39,"1,055",7,,,7,"4,316",197,"4,513",23,3,2,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 021 BLAND COUNTY,0301,301 - HOLLYBROOK,524,12,536,2,,1,7,"4,316",197,"4,513",23,3,2,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 021 BLAND COUNTY,0302,302 - MECHANICSBURG,261,12,273,,,,7,"4,316",197,"4,513",23,3,2,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 021 BLAND COUNTY,0401,401 - ROCKY GAP,"1,156",70,"1,226",8,1,1,7,"4,316",197,"4,513",23,3,2,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0101,101 - DALEVILLE,"2,973",93,"3,066",17,6,1,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0102,102 - GREENFIELD,"2,768",57,"2,825",13,5,1,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0201,201 - BLUE RIDGE,"2,516",97,"2,613",18,2,,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0202,202 - RAINBOW FOREST,"2,520",68,"2,588",15,5,2,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0301,301 - BUCHANAN,"2,413",55,"2,468",12,1,,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0302,302 - MILL CREEK,"2,233",49,"2,282",12,4,2,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0403,403 - EAGLE ROCK,"1,550",28,"1,578",4,1,2,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0406,406 - FINCASTLE,"3,231",60,"3,291",15,2,1,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0501,501 - TROUTVILLE,"1,781",43,"1,824",7,1,,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 023 BOTETOURT COUNTY,0502,502 - CLOVERDALE,"3,304",89,"3,393",15,1,2,10,"25,289",639,"25,928",128,28,11,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0101,101 - BRODNAX,552,11,563,5,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0102,102 - ROCK STORE,901,11,912,6,,1,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0103,103 - TILLMAN,986,31,"1,017",4,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0201,201 - DROMGOOLE,299,10,309,3,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0202,202 - EDGERTON,"1,015",34,"1,049",7,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0203,203 - FITZHUGH,774,12,786,6,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0301,301 - ALBERTA,236,4,240,1,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0302,302 - DANIELTOWN,960,28,988,13,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0303,303 - ELMORE,463,7,470,4,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0304,304 - SEYMOUR,444,13,457,2,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0401,401 - STURGEON,"1,646",36,"1,682",18,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0402,402 - KING'S STORE,501,7,508,2,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 025 BRUNSWICK COUNTY,0501,501 - TOTARO,"1,944",60,"2,004",16,,,13,"10,721",264,"10,985",87,,1,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 027 BUCHANAN COUNTY,0102,102 - BLACKEY,682,9,691,1,,,17,"14,516",432,"14,948",50,3,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 027 BUCHANAN COUNTY,0103,103 - HURLEY,"1,634",49,"1,683",,,,17,"14,516",432,"14,948",50,3,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 027 BUCHANAN COUNTY,0201,201 - GRASSY,186,5,191,,,,17,"14,516",432,"14,948",50,3,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
